station,valid, tmpf ,  tmpc ,  dwpf ,  dwpc
DMH,2016-08-19 05:54,78.98,26.10,66.92,19.40
BWI,2016-08-19 05:55,M,M,M,M
BWI,2016-08-19 06:00,M,M,M,M
BWI,2016-08-19 06:05,M,M,M,M
BWI,2016-08-19 06:10,M,M,M,M
BWI,2016-08-19 06:15,M,M,M,M
BWI,2016-08-19 06:20,M,M,M,M
BWI,2016-08-19 06:25,M,M,M,M
BWI,2016-08-19 06:30,M,M,M,M
BWI,2016-08-19 06:35,M,M,M,M
BWI,2016-08-19 06:40,M,M,M,M
BWI,2016-08-19 06:45,M,M,M,M
BWI,2016-08-19 06:50,M,M,M,M
RSP,2016-08-19 06:54,68.00,20.00,62.96,17.20
DMH,2016-08-19 06:54,78.98,26.10,64.94,18.30
BWI,2016-08-19 06:54,73.04,22.80,66.92,19.40
BWI,2016-08-19 06:55,M,M,M,M
BWI,2016-08-19 07:00,M,M,M,M
BWI,2016-08-19 07:05,M,M,M,M
BWI,2016-08-19 07:10,M,M,M,M
BWI,2016-08-19 07:15,M,M,M,M
BWI,2016-08-19 07:20,M,M,M,M
BWI,2016-08-19 07:25,M,M,M,M
BWI,2016-08-19 07:30,M,M,M,M
BWI,2016-08-19 07:35,M,M,M,M
BWI,2016-08-19 07:40,M,M,M,M
BWI,2016-08-19 07:45,M,M,M,M
BWI,2016-08-19 07:50,M,M,M,M
RSP,2016-08-19 07:54,66.92,19.40,62.96,17.20
DMH,2016-08-19 07:54,77.00,25.00,66.02,18.90
BWI,2016-08-19 07:54,71.06,21.70,66.92,19.40
BWI,2016-08-19 07:55,M,M,M,M
BWI,2016-08-19 08:00,M,M,M,M
BWI,2016-08-19 08:05,M,M,M,M
BWI,2016-08-19 08:10,M,M,M,M
BWI,2016-08-19 08:15,M,M,M,M
BWI,2016-08-19 08:20,M,M,M,M
BWI,2016-08-19 08:25,M,M,M,M
BWI,2016-08-19 08:30,M,M,M,M
BWI,2016-08-19 08:35,M,M,M,M
BWI,2016-08-19 08:40,M,M,M,M
BWI,2016-08-19 08:45,M,M,M,M
BWI,2016-08-19 08:50,M,M,M,M
DMH,2016-08-19 08:54,77.00,25.00,64.94,18.30
RSP,2016-08-19 08:54,66.02,18.90,62.96,17.20
BWI,2016-08-19 08:54,71.06,21.70,66.02,18.90
BWI,2016-08-19 08:55,M,M,M,M
BWI,2016-08-19 09:00,M,M,M,M
BWI,2016-08-19 09:05,M,M,M,M
BWI,2016-08-19 09:10,M,M,M,M
BWI,2016-08-19 09:15,M,M,M,M
BWI,2016-08-19 09:20,M,M,M,M
BWI,2016-08-19 09:25,M,M,M,M
BWI,2016-08-19 09:30,M,M,M,M
BWI,2016-08-19 09:35,M,M,M,M
BWI,2016-08-19 09:40,M,M,M,M
BWI,2016-08-19 09:45,M,M,M,M
BWI,2016-08-19 09:50,M,M,M,M
BWI,2016-08-19 09:54,69.98,21.10,66.02,18.90
DMH,2016-08-19 09:54,75.92,24.40,64.94,18.30
RSP,2016-08-19 09:54,66.02,18.90,62.96,17.20
BWI,2016-08-19 09:55,M,M,M,M
BWI,2016-08-19 10:00,M,M,M,M
BWI,2016-08-19 10:05,M,M,M,M
BWI,2016-08-19 10:10,M,M,M,M
BWI,2016-08-19 10:15,M,M,M,M
BWI,2016-08-19 10:20,M,M,M,M
BWI,2016-08-19 10:25,M,M,M,M
BWI,2016-08-19 10:30,M,M,M,M
BWI,2016-08-19 10:35,M,M,M,M
BWI,2016-08-19 10:40,M,M,M,M
BWI,2016-08-19 10:45,M,M,M,M
BWI,2016-08-19 10:50,M,M,M,M
RSP,2016-08-19 10:54,66.92,19.40,62.96,17.20
BWI,2016-08-19 10:54,69.98,21.10,66.02,18.90
DMH,2016-08-19 10:54,75.92,24.40,66.02,18.90
BWI,2016-08-19 10:55,M,M,M,M
BWI,2016-08-19 11:00,M,M,M,M
BWI,2016-08-19 11:05,M,M,M,M
BWI,2016-08-19 11:10,M,M,M,M
BWI,2016-08-19 11:15,M,M,M,M
BWI,2016-08-19 11:20,M,M,M,M
BWI,2016-08-19 11:25,M,M,M,M
BWI,2016-08-19 11:30,M,M,M,M
BWI,2016-08-19 11:35,M,M,M,M
BWI,2016-08-19 11:40,M,M,M,M
BWI,2016-08-19 11:45,M,M,M,M
BWI,2016-08-19 11:50,M,M,M,M
DMH,2016-08-19 11:54,78.08,25.60,64.94,18.30
RSP,2016-08-19 11:54,71.06,21.70,64.94,18.30
BWI,2016-08-19 11:54,75.02,23.90,66.92,19.40
BWI,2016-08-19 11:55,M,M,M,M
BWI,2016-08-19 12:00,M,M,M,M
BWI,2016-08-19 12:05,M,M,M,M
BWI,2016-08-19 12:10,M,M,M,M
BWI,2016-08-19 12:15,M,M,M,M
BWI,2016-08-19 12:20,M,M,M,M
BWI,2016-08-19 12:25,M,M,M,M
BWI,2016-08-19 12:30,M,M,M,M
BWI,2016-08-19 12:35,M,M,M,M
BWI,2016-08-19 12:40,M,M,M,M
BWI,2016-08-19 12:45,M,M,M,M
BWI,2016-08-19 12:50,M,M,M,M
BWI,2016-08-19 12:54,80.06,26.70,68.00,20.00
DMH,2016-08-19 12:54,80.06,26.70,66.92,19.40
RSP,2016-08-19 12:54,73.94,23.30,64.94,18.30
BWI,2016-08-19 12:55,M,M,M,M
BWI,2016-08-19 13:00,M,M,M,M
BWI,2016-08-19 13:05,M,M,M,M
BWI,2016-08-19 13:10,M,M,M,M
BWI,2016-08-19 13:15,M,M,M,M
BWI,2016-08-19 13:20,M,M,M,M
BWI,2016-08-19 13:25,M,M,M,M
BWI,2016-08-19 13:30,M,M,M,M
BWI,2016-08-19 13:35,M,M,M,M
BWI,2016-08-19 13:40,M,M,M,M
BWI,2016-08-19 13:45,M,M,M,M
BWI,2016-08-19 13:50,M,M,M,M
BWI,2016-08-19 13:54,82.94,28.30,66.92,19.40
RSP,2016-08-19 13:54,75.92,24.40,64.94,18.30
DMH,2016-08-19 13:54,82.04,27.80,66.02,18.90
BWI,2016-08-19 13:55,M,M,M,M
BWI,2016-08-19 14:00,M,M,M,M
BWI,2016-08-19 14:05,M,M,M,M
BWI,2016-08-19 14:10,M,M,M,M
BWI,2016-08-19 14:15,M,M,M,M
BWI,2016-08-19 14:20,M,M,M,M
BWI,2016-08-19 14:25,M,M,M,M
BWI,2016-08-19 14:30,M,M,M,M
BWI,2016-08-19 14:35,M,M,M,M
BWI,2016-08-19 14:40,M,M,M,M
BWI,2016-08-19 14:45,M,M,M,M
BWI,2016-08-19 14:50,M,M,M,M
BWI,2016-08-19 14:54,84.02,28.90,66.92,19.40
RSP,2016-08-19 14:54,77.00,25.00,62.96,17.20
BWI,2016-08-19 14:55,M,M,M,M
BWI,2016-08-19 15:00,M,M,M,M
BWI,2016-08-19 15:05,M,M,M,M
BWI,2016-08-19 15:10,M,M,M,M
BWI,2016-08-19 15:15,M,M,M,M
BWI,2016-08-19 15:20,M,M,M,M
RSP,2016-08-19 15:25,75.20,24.00,64.40,18.00
BWI,2016-08-19 15:25,M,M,M,M
BWI,2016-08-19 15:30,M,M,M,M
RSP,2016-08-19 15:34,78.80,26.00,66.20,19.00
BWI,2016-08-19 15:35,M,M,M,M
BWI,2016-08-19 15:40,M,M,M,M
BWI,2016-08-19 15:45,M,M,M,M
BWI,2016-08-19 15:50,M,M,M,M
BWI,2016-08-19 15:54,84.02,28.90,66.92,19.40
RSP,2016-08-19 15:54,77.00,25.00,64.94,18.30
DMH,2016-08-19 15:54,84.02,28.90,64.94,18.30
BWI,2016-08-19 15:55,M,M,M,M
BWI,2016-08-19 16:00,M,M,M,M
BWI,2016-08-19 16:05,M,M,M,M
RSP,2016-08-19 16:08,80.60,27.00,64.40,18.00
BWI,2016-08-19 16:10,M,M,M,M
BWI,2016-08-19 16:15,M,M,M,M
RSP,2016-08-19 16:19,77.00,25.00,64.40,18.00
BWI,2016-08-19 16:20,M,M,M,M
BWI,2016-08-19 16:25,M,M,M,M
BWI,2016-08-19 16:30,M,M,M,M
BWI,2016-08-19 16:35,M,M,M,M
BWI,2016-08-19 16:40,M,M,M,M
BWI,2016-08-19 16:45,M,M,M,M
BWI,2016-08-19 16:50,M,M,M,M
RSP,2016-08-19 16:54,78.98,26.10,64.04,17.80
BWI,2016-08-19 16:54,84.92,29.40,64.94,18.30
DMH,2016-08-19 16:54,86.00,30.00,62.96,17.20
BWI,2016-08-19 16:55,M,M,M,M
BWI,2016-08-19 17:00,M,M,M,M
BWI,2016-08-19 17:05,M,M,M,M
BWI,2016-08-19 17:10,M,M,M,M
BWI,2016-08-19 17:15,M,M,M,M
BWI,2016-08-19 17:20,M,M,M,M
BWI,2016-08-19 17:25,M,M,M,M
BWI,2016-08-19 17:30,M,M,M,M
BWI,2016-08-19 17:35,M,M,M,M
BWI,2016-08-19 17:40,M,M,M,M
BWI,2016-08-19 17:45,M,M,M,M
BWI,2016-08-19 17:50,M,M,M,M
BWI,2016-08-19 17:54,86.00,30.00,64.04,17.80
RSP,2016-08-19 17:54,78.98,26.10,66.02,18.90
DMH,2016-08-19 17:54,87.98,31.10,57.02,13.90
BWI,2016-08-19 17:55,M,M,M,M
BWI,2016-08-19 18:00,M,M,M,M
BWI,2016-08-19 18:05,M,M,M,M
BWI,2016-08-19 18:10,M,M,M,M
BWI,2016-08-19 18:15,M,M,M,M
BWI,2016-08-19 18:20,M,M,M,M
BWI,2016-08-19 18:25,M,M,M,M
BWI,2016-08-19 18:30,M,M,M,M
BWI,2016-08-19 18:35,M,M,M,M
BWI,2016-08-19 18:40,M,M,M,M
BWI,2016-08-19 18:45,M,M,M,M
BWI,2016-08-19 18:50,M,M,M,M
BWI,2016-08-19 18:54,87.98,31.10,64.94,18.30
RSP,2016-08-19 18:54,80.96,27.20,62.96,17.20
BWI,2016-08-19 18:55,M,M,M,M
BWI,2016-08-19 19:00,M,M,M,M
BWI,2016-08-19 19:05,M,M,M,M
BWI,2016-08-19 19:10,M,M,M,M
BWI,2016-08-19 19:15,M,M,M,M
BWI,2016-08-19 19:20,M,M,M,M
BWI,2016-08-19 19:25,M,M,M,M
BWI,2016-08-19 19:30,M,M,M,M
BWI,2016-08-19 19:35,M,M,M,M
BWI,2016-08-19 19:40,M,M,M,M
BWI,2016-08-19 19:45,M,M,M,M
BWI,2016-08-19 19:50,M,M,M,M
DMH,2016-08-19 19:54,87.98,31.10,60.98,16.10
BWI,2016-08-19 19:54,87.08,30.60,60.98,16.10
RSP,2016-08-19 19:54,82.04,27.80,62.06,16.70
BWI,2016-08-19 19:55,M,M,M,M
BWI,2016-08-19 20:00,M,M,M,M
BWI,2016-08-19 20:05,M,M,M,M
BWI,2016-08-19 20:10,M,M,M,M
BWI,2016-08-19 20:15,M,M,M,M
BWI,2016-08-19 20:20,M,M,M,M
BWI,2016-08-19 20:25,M,M,M,M
BWI,2016-08-19 20:30,M,M,M,M
BWI,2016-08-19 20:35,M,M,M,M
BWI,2016-08-19 20:40,M,M,M,M
BWI,2016-08-19 20:45,M,M,M,M
BWI,2016-08-19 20:50,M,M,M,M
RSP,2016-08-19 20:54,80.96,27.20,60.98,16.10
DMH,2016-08-19 20:54,89.06,31.70,60.98,16.10
BWI,2016-08-19 20:54,86.00,30.00,62.96,17.20
BWI,2016-08-19 20:55,M,M,M,M
BWI,2016-08-19 21:00,M,M,M,M
BWI,2016-08-19 21:05,M,M,M,M
BWI,2016-08-19 21:10,M,M,M,M
BWI,2016-08-19 21:15,M,M,M,M
BWI,2016-08-19 21:20,M,M,M,M
BWI,2016-08-19 21:25,M,M,M,M
BWI,2016-08-19 21:30,M,M,M,M
BWI,2016-08-19 21:35,M,M,M,M
BWI,2016-08-19 21:40,M,M,M,M
BWI,2016-08-19 21:45,M,M,M,M
BWI,2016-08-19 21:50,M,M,M,M
DMH,2016-08-19 21:54,87.98,31.10,59.00,15.00
BWI,2016-08-19 21:54,87.08,30.60,64.04,17.80
RSP,2016-08-19 21:54,80.06,26.70,66.92,19.40
BWI,2016-08-19 21:55,M,M,M,M
BWI,2016-08-19 22:00,M,M,M,M
BWI,2016-08-19 22:05,M,M,M,M
BWI,2016-08-19 22:10,M,M,M,M
BWI,2016-08-19 22:15,M,M,M,M
BWI,2016-08-19 22:20,M,M,M,M
BWI,2016-08-19 22:25,M,M,M,M
BWI,2016-08-19 22:30,M,M,M,M
BWI,2016-08-19 22:35,M,M,M,M
BWI,2016-08-19 22:40,M,M,M,M
BWI,2016-08-19 22:45,M,M,M,M
BWI,2016-08-19 22:50,M,M,M,M
BWI,2016-08-19 22:54,84.92,29.40,64.04,17.80
RSP,2016-08-19 22:54,77.00,25.00,66.02,18.90
DMH,2016-08-19 22:54,86.00,30.00,64.94,18.30
BWI,2016-08-19 22:55,M,M,M,M
BWI,2016-08-19 23:00,M,M,M,M
BWI,2016-08-19 23:05,M,M,M,M
BWI,2016-08-19 23:10,M,M,M,M
BWI,2016-08-19 23:15,M,M,M,M
BWI,2016-08-19 23:20,M,M,M,M
BWI,2016-08-19 23:25,M,M,M,M
BWI,2016-08-19 23:30,M,M,M,M
BWI,2016-08-19 23:35,M,M,M,M
BWI,2016-08-19 23:40,M,M,M,M
BWI,2016-08-19 23:45,M,M,M,M
BWI,2016-08-19 23:50,M,M,M,M
DMH,2016-08-19 23:54,84.92,29.40,66.02,18.90
BWI,2016-08-19 23:54,80.06,26.70,69.08,20.60
RSP,2016-08-19 23:54,73.94,23.30,64.94,18.30
BWI,2016-08-19 23:55,M,M,M,M
BWI,2016-08-20 00:00,M,M,M,M
BWI,2016-08-20 00:05,M,M,M,M
BWI,2016-08-20 00:10,M,M,M,M
BWI,2016-08-20 00:15,M,M,M,M
BWI,2016-08-20 00:20,M,M,M,M
BWI,2016-08-20 00:25,M,M,M,M
BWI,2016-08-20 00:30,M,M,M,M
BWI,2016-08-20 00:35,M,M,M,M
BWI,2016-08-20 00:40,M,M,M,M
BWI,2016-08-20 00:45,M,M,M,M
BWI,2016-08-20 00:50,M,M,M,M
DMH,2016-08-20 00:54,84.02,28.90,66.92,19.40
RSP,2016-08-20 00:54,73.94,23.30,64.04,17.80
BWI,2016-08-20 00:54,78.08,25.60,69.98,21.10
BWI,2016-08-20 00:55,M,M,M,M
BWI,2016-08-20 01:00,M,M,M,M
BWI,2016-08-20 01:05,M,M,M,M
BWI,2016-08-20 01:10,M,M,M,M
BWI,2016-08-20 01:15,M,M,M,M
BWI,2016-08-20 01:20,M,M,M,M
BWI,2016-08-20 01:25,M,M,M,M
BWI,2016-08-20 01:30,M,M,M,M
BWI,2016-08-20 01:35,M,M,M,M
BWI,2016-08-20 01:40,M,M,M,M
BWI,2016-08-20 01:45,M,M,M,M
BWI,2016-08-20 01:50,M,M,M,M
RSP,2016-08-20 01:54,73.04,22.80,62.96,17.20
BWI,2016-08-20 01:54,75.02,23.90,69.98,21.10
DMH,2016-08-20 01:54,82.94,28.30,66.92,19.40
BWI,2016-08-20 01:55,M,M,M,M
BWI,2016-08-20 02:00,M,M,M,M
BWI,2016-08-20 02:05,M,M,M,M
BWI,2016-08-20 02:10,M,M,M,M
BWI,2016-08-20 02:15,M,M,M,M
BWI,2016-08-20 02:20,M,M,M,M
BWI,2016-08-20 02:25,M,M,M,M
BWI,2016-08-20 02:30,M,M,M,M
BWI,2016-08-20 02:35,M,M,M,M
BWI,2016-08-20 02:40,M,M,M,M
BWI,2016-08-20 02:45,M,M,M,M
BWI,2016-08-20 02:50,M,M,M,M
BWI,2016-08-20 02:54,73.04,22.80,69.98,21.10
RSP,2016-08-20 02:54,73.94,23.30,60.98,16.10
DMH,2016-08-20 02:54,80.96,27.20,68.00,20.00
BWI,2016-08-20 02:55,M,M,M,M
BWI,2016-08-20 03:00,M,M,M,M
BWI,2016-08-20 03:05,M,M,M,M
BWI,2016-08-20 03:10,M,M,M,M
BWI,2016-08-20 03:15,M,M,M,M
BWI,2016-08-20 03:20,M,M,M,M
BWI,2016-08-20 03:25,M,M,M,M
BWI,2016-08-20 03:30,M,M,M,M
BWI,2016-08-20 03:35,M,M,M,M
BWI,2016-08-20 03:40,M,M,M,M
BWI,2016-08-20 03:45,M,M,M,M
BWI,2016-08-20 03:50,M,M,M,M
BWI,2016-08-20 03:54,73.04,22.80,69.98,21.10
RSP,2016-08-20 03:54,73.94,23.30,62.06,16.70
DMH,2016-08-20 03:54,80.96,27.20,69.08,20.60
BWI,2016-08-20 03:55,M,M,M,M
BWI,2016-08-20 04:00,M,M,M,M
BWI,2016-08-20 04:05,M,M,M,M
BWI,2016-08-20 04:10,M,M,M,M
BWI,2016-08-20 04:15,M,M,M,M
BWI,2016-08-20 04:20,M,M,M,M
BWI,2016-08-20 04:25,M,M,M,M
BWI,2016-08-20 04:30,M,M,M,M
BWI,2016-08-20 04:35,M,M,M,M
BWI,2016-08-20 04:40,M,M,M,M
BWI,2016-08-20 04:45,M,M,M,M
BWI,2016-08-20 04:50,M,M,M,M
DMH,2016-08-20 04:54,78.98,26.10,68.00,20.00
BWI,2016-08-20 04:54,73.04,22.80,69.08,20.60
RSP,2016-08-20 04:54,73.94,23.30,62.06,16.70
BWI,2016-08-20 04:55,M,M,M,M
BWI,2016-08-20 05:00,M,M,M,M
BWI,2016-08-20 05:05,M,M,M,M
BWI,2016-08-20 05:10,M,M,M,M
BWI,2016-08-20 05:15,M,M,M,M
BWI,2016-08-20 05:20,M,M,M,M
BWI,2016-08-20 05:25,M,M,M,M
BWI,2016-08-20 05:30,M,M,M,M
BWI,2016-08-20 05:35,M,M,M,M
BWI,2016-08-20 05:40,M,M,M,M
BWI,2016-08-20 05:45,M,M,M,M
BWI,2016-08-20 05:50,M,M,M,M
BWI,2016-08-20 05:54,69.98,21.10,68.00,20.00
RSP,2016-08-20 05:54,73.94,23.30,60.98,16.10
DMH,2016-08-20 05:54,78.98,26.10,66.92,19.40
BWI,2016-08-20 05:55,M,M,M,M
BWI,2016-08-20 06:00,M,M,M,M
BWI,2016-08-20 06:05,M,M,M,M
BWI,2016-08-20 06:10,M,M,M,M
BWI,2016-08-20 06:15,M,M,M,M
BWI,2016-08-20 06:20,M,M,M,M
BWI,2016-08-20 06:25,M,M,M,M
BWI,2016-08-20 06:30,M,M,M,M
BWI,2016-08-20 06:35,M,M,M,M
BWI,2016-08-20 06:40,M,M,M,M
BWI,2016-08-20 06:45,M,M,M,M
BWI,2016-08-20 06:50,M,M,M,M
RSP,2016-08-20 06:54,71.96,22.20,60.98,16.10
BWI,2016-08-20 06:54,71.06,21.70,68.00,20.00
DMH,2016-08-20 06:54,78.08,25.60,68.00,20.00
BWI,2016-08-20 06:55,M,M,M,M
BWI,2016-08-20 07:00,M,M,M,M
BWI,2016-08-20 07:05,M,M,M,M
BWI,2016-08-20 07:10,M,M,M,M
BWI,2016-08-20 07:15,M,M,M,M
BWI,2016-08-20 07:20,M,M,M,M
BWI,2016-08-20 07:25,M,M,M,M
BWI,2016-08-20 07:30,M,M,M,M
BWI,2016-08-20 07:35,M,M,M,M
BWI,2016-08-20 07:40,M,M,M,M
BWI,2016-08-20 07:45,M,M,M,M
BWI,2016-08-20 07:50,M,M,M,M
DMH,2016-08-20 07:54,77.00,25.00,68.00,20.00
BWI,2016-08-20 07:54,69.08,20.60,66.92,19.40
RSP,2016-08-20 07:54,71.06,21.70,62.06,16.70
BWI,2016-08-20 07:55,M,M,M,M
BWI,2016-08-20 08:00,M,M,M,M
BWI,2016-08-20 08:05,M,M,M,M
BWI,2016-08-20 08:10,M,M,M,M
BWI,2016-08-20 08:15,M,M,M,M
BWI,2016-08-20 08:20,M,M,M,M
BWI,2016-08-20 08:25,M,M,M,M
BWI,2016-08-20 08:30,M,M,M,M
BWI,2016-08-20 08:35,M,M,M,M
BWI,2016-08-20 08:40,M,M,M,M
BWI,2016-08-20 08:45,M,M,M,M
BWI,2016-08-20 08:50,M,M,M,M
DMH,2016-08-20 08:54,77.00,25.00,66.02,18.90
BWI,2016-08-20 08:54,69.08,20.60,66.92,19.40
RSP,2016-08-20 08:54,69.08,20.60,62.96,17.20
BWI,2016-08-20 08:55,M,M,M,M
BWI,2016-08-20 09:00,M,M,M,M
BWI,2016-08-20 09:05,M,M,M,M
BWI,2016-08-20 09:10,M,M,M,M
BWI,2016-08-20 09:15,M,M,M,M
BWI,2016-08-20 09:20,M,M,M,M
BWI,2016-08-20 09:25,M,M,M,M
BWI,2016-08-20 09:30,M,M,M,M
BWI,2016-08-20 09:35,M,M,M,M
BWI,2016-08-20 09:40,M,M,M,M
BWI,2016-08-20 09:45,M,M,M,M
BWI,2016-08-20 09:50,M,M,M,M
BWI,2016-08-20 09:54,69.08,20.60,66.92,19.40
RSP,2016-08-20 09:54,69.98,21.10,62.96,17.20
DMH,2016-08-20 09:54,75.92,24.40,66.02,18.90
BWI,2016-08-20 09:55,M,M,M,M
BWI,2016-08-20 10:00,M,M,M,M
BWI,2016-08-20 10:05,M,M,M,M
BWI,2016-08-20 10:10,M,M,M,M
BWI,2016-08-20 10:15,M,M,M,M
BWI,2016-08-20 10:20,M,M,M,M
BWI,2016-08-20 10:25,M,M,M,M
BWI,2016-08-20 10:30,M,M,M,M
BWI,2016-08-20 10:35,M,M,M,M
BWI,2016-08-20 10:40,M,M,M,M
BWI,2016-08-20 10:45,M,M,M,M
BWI,2016-08-20 10:50,M,M,M,M
BWI,2016-08-20 10:54,69.08,20.60,66.92,19.40
DMH,2016-08-20 10:54,75.92,24.40,66.02,18.90
RSP,2016-08-20 10:54,69.98,21.10,62.96,17.20
BWI,2016-08-20 10:55,M,M,M,M
BWI,2016-08-20 11:00,M,M,M,M
BWI,2016-08-20 11:05,M,M,M,M
BWI,2016-08-20 11:10,M,M,M,M
BWI,2016-08-20 11:15,M,M,M,M
BWI,2016-08-20 11:20,M,M,M,M
BWI,2016-08-20 11:25,M,M,M,M
BWI,2016-08-20 11:30,M,M,M,M
BWI,2016-08-20 11:35,M,M,M,M
BWI,2016-08-20 11:40,M,M,M,M
BWI,2016-08-20 11:45,M,M,M,M
BWI,2016-08-20 11:50,M,M,M,M
BWI,2016-08-20 11:54,75.92,24.40,68.00,20.00
RSP,2016-08-20 11:54,73.04,22.80,64.04,17.80
DMH,2016-08-20 11:54,78.08,25.60,66.02,18.90
BWI,2016-08-20 11:55,M,M,M,M
BWI,2016-08-20 12:00,M,M,M,M
BWI,2016-08-20 12:05,M,M,M,M
BWI,2016-08-20 12:10,M,M,M,M
BWI,2016-08-20 12:15,M,M,M,M
BWI,2016-08-20 12:20,M,M,M,M
BWI,2016-08-20 12:25,M,M,M,M
BWI,2016-08-20 12:30,M,M,M,M
BWI,2016-08-20 12:35,M,M,M,M
BWI,2016-08-20 12:40,M,M,M,M
BWI,2016-08-20 12:45,M,M,M,M
BWI,2016-08-20 12:50,M,M,M,M
DMH,2016-08-20 12:54,80.96,27.20,66.02,18.90
RSP,2016-08-20 12:54,75.92,24.40,62.96,17.20
BWI,2016-08-20 12:54,80.06,26.70,69.08,20.60
BWI,2016-08-20 12:55,M,M,M,M
BWI,2016-08-20 13:00,M,M,M,M
BWI,2016-08-20 13:05,M,M,M,M
BWI,2016-08-20 13:10,M,M,M,M
BWI,2016-08-20 13:15,M,M,M,M
BWI,2016-08-20 13:20,M,M,M,M
BWI,2016-08-20 13:25,M,M,M,M
BWI,2016-08-20 13:30,M,M,M,M
BWI,2016-08-20 13:35,M,M,M,M
BWI,2016-08-20 13:40,M,M,M,M
BWI,2016-08-20 13:45,M,M,M,M
BWI,2016-08-20 13:50,M,M,M,M
DMH,2016-08-20 13:54,82.94,28.30,66.02,18.90
BWI,2016-08-20 13:54,82.04,27.80,68.00,20.00
RSP,2016-08-20 13:54,78.08,25.60,64.04,17.80
BWI,2016-08-20 13:55,M,M,M,M
BWI,2016-08-20 14:00,M,M,M,M
BWI,2016-08-20 14:05,M,M,M,M
BWI,2016-08-20 14:10,M,M,M,M
BWI,2016-08-20 14:15,M,M,M,M
BWI,2016-08-20 14:20,M,M,M,M
BWI,2016-08-20 14:25,M,M,M,M
BWI,2016-08-20 14:30,M,M,M,M
BWI,2016-08-20 14:35,M,M,M,M
BWI,2016-08-20 14:40,M,M,M,M
BWI,2016-08-20 14:45,M,M,M,M
BWI,2016-08-20 14:50,M,M,M,M
DMH,2016-08-20 14:54,84.92,29.40,66.92,19.40
BWI,2016-08-20 14:54,84.02,28.90,66.92,19.40
RSP,2016-08-20 14:54,80.06,26.70,64.04,17.80
BWI,2016-08-20 14:55,M,M,M,M
BWI,2016-08-20 15:00,M,M,M,M
BWI,2016-08-20 15:05,M,M,M,M
BWI,2016-08-20 15:10,M,M,M,M
BWI,2016-08-20 15:15,M,M,M,M
BWI,2016-08-20 15:20,M,M,M,M
BWI,2016-08-20 15:25,M,M,M,M
BWI,2016-08-20 15:30,M,M,M,M
BWI,2016-08-20 15:35,M,M,M,M
BWI,2016-08-20 15:40,M,M,M,M
BWI,2016-08-20 15:45,M,M,M,M
BWI,2016-08-20 15:50,M,M,M,M
DMH,2016-08-20 15:54,87.08,30.60,62.96,17.20
RSP,2016-08-20 15:54,80.96,27.20,62.96,17.20
BWI,2016-08-20 15:54,86.00,30.00,69.08,20.60
BWI,2016-08-20 15:55,M,M,M,M
BWI,2016-08-20 16:00,M,M,M,M
BWI,2016-08-20 16:05,M,M,M,M
BWI,2016-08-20 16:10,M,M,M,M
BWI,2016-08-20 16:15,M,M,M,M
BWI,2016-08-20 16:20,M,M,M,M
BWI,2016-08-20 16:25,M,M,M,M
BWI,2016-08-20 16:30,M,M,M,M
BWI,2016-08-20 16:35,M,M,M,M
BWI,2016-08-20 16:40,M,M,M,M
BWI,2016-08-20 16:45,M,M,M,M
BWI,2016-08-20 16:50,M,M,M,M
DMH,2016-08-20 16:54,87.08,30.60,62.96,17.20
RSP,2016-08-20 16:54,80.96,27.20,64.94,18.30
BWI,2016-08-20 16:54,87.08,30.60,64.94,18.30
BWI,2016-08-20 16:55,M,M,M,M
BWI,2016-08-20 17:00,M,M,M,M
BWI,2016-08-20 17:05,M,M,M,M
BWI,2016-08-20 17:10,M,M,M,M
BWI,2016-08-20 17:15,M,M,M,M
BWI,2016-08-20 17:20,M,M,M,M
BWI,2016-08-20 17:25,M,M,M,M
BWI,2016-08-20 17:30,M,M,M,M
BWI,2016-08-20 17:35,M,M,M,M
BWI,2016-08-20 17:40,M,M,M,M
BWI,2016-08-20 17:45,M,M,M,M
BWI,2016-08-20 17:50,M,M,M,M
DMH,2016-08-20 17:54,87.08,30.60,60.98,16.10
RSP,2016-08-20 17:54,82.94,28.30,62.96,17.20
BWI,2016-08-20 17:54,87.98,31.10,64.94,18.30
BWI,2016-08-20 17:55,M,M,M,M
BWI,2016-08-20 18:00,M,M,M,M
BWI,2016-08-20 18:05,M,M,M,M
BWI,2016-08-20 18:10,M,M,M,M
BWI,2016-08-20 18:15,M,M,M,M
BWI,2016-08-20 18:20,M,M,M,M
BWI,2016-08-20 18:25,M,M,M,M
BWI,2016-08-20 18:30,M,M,M,M
BWI,2016-08-20 18:35,M,M,M,M
BWI,2016-08-20 18:40,M,M,M,M
BWI,2016-08-20 18:45,M,M,M,M
BWI,2016-08-20 18:50,M,M,M,M
RSP,2016-08-20 18:54,82.94,28.30,62.96,17.20
DMH,2016-08-20 18:54,87.98,31.10,62.96,17.20
BWI,2016-08-20 18:54,87.98,31.10,62.96,17.20
BWI,2016-08-20 18:55,M,M,M,M
BWI,2016-08-20 19:00,M,M,M,M
BWI,2016-08-20 19:05,M,M,M,M
BWI,2016-08-20 19:10,M,M,M,M
BWI,2016-08-20 19:15,M,M,M,M
BWI,2016-08-20 19:20,M,M,M,M
BWI,2016-08-20 19:25,M,M,M,M
BWI,2016-08-20 19:30,M,M,M,M
BWI,2016-08-20 19:35,M,M,M,M
