,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-06-01 15:00:00,296.593292236,695.38885498,141.931304932,405.048461914,455.985748291,249.083435059,188.99609375,-58.8792686462
2016-06-01 16:00:00,297.317840576,764.868164062,156.112258911,417.448028564,461.954925537,289.562652588,207.983093262,-61.0901794434
2016-06-01 17:00:00,298.277832031,980.206604004,200.063598633,381.602416992,473.608123779,361.276855469,255.320053101,-69.4241867065
2016-06-01 18:00:00,298.510070801,837.27154541,170.88999939,407.663452148,479.108978271,325.984924316,218.173309326,-56.4593315125
2016-06-01 19:00:00,297.571929932,598.289367676,122.112945557,426.620513916,463.254882812,240.58404541,167.492828369,-33.2706413269
2016-06-01 20:00:00,296.233001709,482.783782959,98.5378494263,405.45425415,461.238250732,177.177810669,139.901153564,-19.9348640442
2016-06-01 21:00:00,296.384490967,338.111968994,69.0098114014,410.674926758,445.452697754,132.138061523,87.8498840332,-11.9485387802
2016-06-01 22:00:00,296.143127441,250.201507568,51.066986084,410.350372314,439.070098877,97.072303772,61.8615379333,-6.80310678482
2016-06-01 23:00:00,294.939849854,95.8762893677,19.5686817169,421.167938232,434.824707031,47.2392730713,27.6542243958,10.0913095474
2016-06-02 00:00:00,293.437255859,12.6691293716,2.58581352234,415.846710205,423.564727783,14.0807256699,12.6077814102,22.8964443207
2016-06-02 01:00:00,292.080078125,0.0,0.0,409.568267822,416.129333496,7.52885913849,16.314250946,29.2698841095
2016-06-02 02:00:00,291.39263916,0.0,0.0,405.767944336,412.064605713,5.05276155472,17.9498844147,29.0583896637
2016-06-02 03:00:00,291.112945557,0.0,0.0,404.566345215,410.555419922,4.7895731926,16.6325912476,27.0165748596
2016-06-02 04:00:00,291.180389404,0.0,0.0,404.702026367,410.132263184,4.11879777908,13.3661212921,22.8940868378
2016-06-02 05:00:00,291.22756958,0.0,0.0,405.408172607,410.160125732,3.5956864357,11.1025009155,19.3956413269
2016-06-02 06:00:00,291.174835205,0.0,0.0,405.492248535,409.801879883,3.27958130836,9.85492801666,17.2130298615
2016-06-02 07:00:00,291.097564697,0.0,0.0,404.989685059,408.90423584,3.01905441284,8.92850399017,15.7304544449
2016-06-02 08:00:00,291.223358154,0.0,0.0,405.800384521,409.140472412,2.53739380836,7.07664871216,12.8886575699
2016-06-02 09:00:00,291.256500244,0.0,0.0,406.201721191,409.117370605,2.27605295181,5.89877843857,10.9896621704
2016-06-02 10:00:00,291.082000732,3.74370408058,0.764103114605,405.606201172,408.343383789,3.33683228493,7.30953073502,10.3501882553
2016-06-02 11:00:00,291.064422607,39.8894424438,8.14157295227,404.355010986,409.892242432,12.3866920471,18.530424118,5.21974563599
2016-06-02 12:00:00,291.102172852,91.1773834229,18.6096134186,403.703155518,412.94934082,26.0635261536,35.7677612305,-0.879566311836
2016-06-02 13:00:00,291.937591553,163.120635986,33.2934913635,405.665893555,419.953430176,47.9574241638,53.4520301819,-12.9162445068
2016-06-02 14:00:00,293.412780762,267.172027588,54.5307350159,410.507873535,430.933349609,84.5361175537,77.045173645,-28.9612464905
2016-06-02 15:00:00,295.129547119,410.851776123,83.856262207,416.284667969,445.674072266,138.750427246,109.819259644,-47.4601593018
2016-06-02 16:00:00,295.953918457,468.547851562,95.6322479248,420.497161865,454.391693115,161.46484375,127.199234009,-51.1310577393
2016-06-02 17:00:00,296.240325928,582.678894043,118.926780701,422.603637695,471.577270508,206.463348389,171.898895264,-50.315788269
2016-06-02 18:00:00,297.417938232,959.581481934,195.85395813,376.341064453,475.814727783,331.273284912,263.961364746,-71.1762390137
2016-06-02 19:00:00,297.715026855,882.04699707,180.028884888,377.651245117,472.275970459,312.942321777,234.736495972,-60.4878959656
2016-06-02 20:00:00,297.649963379,756.112548828,154.325164795,378.123962402,467.791107178,274.332977295,195.181427002,-45.1895141602
2016-06-02 21:00:00,297.35647583,591.843078613,120.79725647,377.207122803,458.873413086,222.391143799,140.303787231,-28.8196029663
2016-06-02 22:00:00,296.150695801,402.921966553,82.2377624512,373.350708008,446.78692627,148.319702148,92.9336929321,-8.69120502472
2016-06-02 23:00:00,294.013580322,133.637084961,27.2757987976,395.50793457,431.901367188,55.767375946,36.5224609375,17.606294632
2016-06-03 00:00:00,292.308258057,17.6644458771,3.6053750515,406.046417236,417.636077881,15.7479343414,18.7961654663,30.8826293945
